address,LATB,LNGB,price,time
"大华南湖公园世家中区??
                    洪山-新南湖-文馨街162号",30.500543,114.333623,26293,2015
"大华南湖公园世家中区??
                    洪山-新南湖-文馨街162号",30.500543,114.333623,24230,2009
"大华南湖公园世家东区??
                    洪山-珞狮南路-珞狮南路517号",30.500543,114.333623,24090,2007
"大华南湖公园世家西区??
                    洪山-新南湖-文馨街252号",30.500543,114.333623,24166,2013
"大华南湖公园世家中区??
                    洪山-新南湖-文馨街162号",30.500543,114.333623,22826,2010
"大华南湖公园世家西区??
                    洪山-新南湖-文馨街252号",30.500543,114.333623,23684,2013
"大华南湖公园世家西区??
                    洪山-新南湖-文馨街252号",30.500543,114.333623,34965,2012
"大华南湖公园世家中区??
                    洪山-新南湖-文馨街162号",30.500543,114.333623,21938,2006
"大华南湖公园世家中区??
                    洪山-新南湖-文馨街162号",30.500543,114.333623,22981,2009
"大华南湖公园世家中区??
                    洪山-新南湖-文馨街162号",30.500543,114.333623,23125,2008
"大华南湖公园世家西区??
                    洪山-新南湖-文馨街252号",30.500543,114.333623,23636,2013
"大华南湖公园世家西区??
                    洪山-新南湖-文馨街252号",30.500543,114.333623,25161,2013
"宁康园??
                    蔡甸-体育中心-泰康道69号",30.500487,114.1771,20555,2014
"宁康园??
                    蔡甸-体育中心-泰康道69号",30.500487,114.1771,20747,2010
"惠安新苑??
                    洪山-光谷-南湖北路",30.500442,114.39995,16853,2006
"松海苑??
                    蔡甸-郭徐岭广场-联城路22号",30.500161,114.16368,12777,2006
"金地天悦??
                    洪山-光谷-荣院路,近康福路",30.499622,114.397347,22137,2016
"金地天悦??
                    洪山-光谷-荣院路,近康福路",30.499622,114.397347,21978,2015
"金地天悦??
                    洪山-光谷-荣院路,近康福路",30.499622,114.397347,21460,2017
"金地天悦??
                    洪山-光谷-荣院路,近康福路",30.499622,114.397347,21690,2017
"金地天悦??
                    洪山-光谷-荣院路,近康福路",30.499622,114.397347,20769,2017
"军威苑小区??
                    洪山-新南湖-长海路",30.499402,114.318765,17993,2012
"军威苑小区??
                    洪山-新南湖-长海路",30.499402,114.318765,16091,2011
"军威苑小区??
                    洪山-新南湖-长海路",30.499402,114.318765,16829,2011
"军威苑小区??
                    洪山-新南湖-长海路",30.499402,114.318765,17164,2010
"保利蓝海郡??
                    洪山-光谷-雄楚大道452号",30.499314,114.379843,23152,2014
"保利蓝海郡??
                    洪山-光谷-雄楚大道452号",30.499314,114.379843,21786,2013
"明泽半岛尊邸??
                    洪山-珞狮南路-珞狮南路519号",30.499189,114.347931,19433,2004
"光谷陆景苑??
                    洪山-珞喻东-光谷大道21号",30.498956,114.430513,15230,2008
"光谷陆景苑??
                    洪山-珞喻东-光谷大道21号",30.498956,114.430513,15390,2004
"金荷花园B区??
                    蔡甸-郭徐岭广场-联城一路",30.498942,114.162212,11969,2000
"光谷新世界??
                    洪山-关山-关山大道349号",30.498847,114.422447,29032,2014
"光谷新世界??
                    洪山-关山-关山大道349号",30.498847,114.422447,26063,2014
"光谷新世界??
                    洪山-关山-关山大道349号",30.498847,114.422447,31083,2014
"光谷新世界??
                    洪山-关山-关山大道349号",30.498847,114.422447,26189,2014
"光谷新世界??
                    洪山-关山-关山大道349号",30.498847,114.422447,29611,2014
"联投半岛一品??
                    蔡甸-郭徐岭广场-车城大道",30.498684,114.145014,14705,2014
"联投半岛一品??
                    蔡甸-郭徐岭广场-车城大道",30.498684,114.145014,14000,2014
"国采光立方??
                    洪山-佛祖岭-九峰一路",30.498683,114.517029,19481,2017
"柒零社区??
                    洪山-光谷-民族大道180号",30.498567,114.399317,19047,2006
"柒零社区??
                    洪山-光谷-民族大道180号",30.498567,114.399317,17209,2008
"柒零社区??
                    洪山-光谷-民族大道180号",30.498567,114.399317,18604,2011
"中建光谷之星??
                    洪山-佛祖岭-高新大道",30.49844,114.522959,21200,2018
"丽岛漫城??
                    洪山-关山-光谷大道46号",30.498439,114.426533,24193,2010
"丽岛漫城??
                    洪山-关山-光谷大道46号",30.498439,114.426533,25669,2007
"丽岛漫城??
                    洪山-关山-光谷大道46号",30.498439,114.426533,25703,2011
"丽岛漫城??
                    洪山-关山-光谷大道46号",30.498439,114.426533,25000,2010
"南湖山庄半岛花园??
                    洪山-珞狮南路-珞狮路507号",30.498037,114.35431,18043,2003
"金荷花园C区??
                    蔡甸-郭徐岭广场-沌阳大街",30.498022,114.161956,1222,2002
"左岭新城二社区??
                    洪山-未来科技城-高新大道",30.497679,114.629808,8392,2016
"左岭新城二社区??
                    洪山-未来科技城-高新大道",30.497679,114.629808,6857,2012
"复地悦城(东区)??
                    洪山-白沙洲-烽胜路",30.496716,114.297992,17732,2016
"复地悦城(东区)??
                    洪山-白沙洲-烽胜路",30.496716,114.297992,16436,2016
"复地悦城(东区)??
                    洪山-白沙洲-烽胜路",30.496716,114.297992,16410,2016
"复地悦城(东区)??
                    洪山-白沙洲-烽胜路",30.496716,114.297992,17972,2016
"复地悦城(东区)??
                    洪山-白沙洲-烽胜路",30.496716,114.297992,19117,2017
"复地悦城(东区)??
                    洪山-白沙洲-烽胜路",30.496716,114.297992,17567,2016
"金地太阳城??
                    洪山-关山-关山大道369号",30.496628,114.421231,20542,2005
"明泽丽湾??
                    洪山-珞狮南路-珞狮南路519号",30.496242,114.346815,16000,2012
"左岭新城一社区??
                    洪山-未来科技城-高新大道",30.496177,114.632828,7000,2018
"左岭新城一社区C区??
                    洪山-未来科技城-高新大道",30.496177,114.632828,6521,2018
"左岭新城一社区??
                    洪山-未来科技城-高新大道",30.496177,114.632828,7368,2016
"左岭新城一社区??
                    洪山-未来科技城-高新大道",30.496177,114.632828,8297,2014
"左岭新城一社区??
                    洪山-未来科技城-高新大道",30.496177,114.632828,5000,2012
"逸景南湾??
                    洪山-珞狮南路-珞狮南路507号",30.496067,114.351847,18374,2011
"逸景南湾??
                    洪山-珞狮南路-珞狮南路507号",30.496067,114.351847,18333,2012
"逸景南湾??
                    洪山-珞狮南路-珞狮南路507号",30.496067,114.351847,17843,2011
"逸景南湾??
                    洪山-珞狮南路-珞狮南路507号",30.496067,114.351847,17254,2012
"逸景南湾??
                    洪山-珞狮南路-珞狮南路507号",30.496067,114.351847,18573,2012
"左岭新城四社区??
                    洪山-未来科技城-科技二路",30.495795,114.620919,6532,2015
"左岭新城三社区??
                    洪山-未来科技城-科技二路",30.495762,114.62519,6941,2018
"金地圣爱米伦??
                    洪山-新南湖-李纸路",30.495427,114.321266,32467,2014
"金地圣爱米伦??
                    洪山-新南湖-李纸路",30.495427,114.321266,25617,2012
"金地圣爱米伦??
                    洪山-新南湖-李纸路",30.495427,114.321266,23664,2014
"金地圣爱米伦??
                    洪山-新南湖-李纸路",30.495427,114.321266,22962,2014
"金地圣爱米伦??
                    洪山-新南湖-李纸路",30.495427,114.321266,23571,2014
"金地圣爱米伦??
                    洪山-新南湖-李纸路",30.495427,114.321266,32614,2013
"金地圣爱米伦??
                    洪山-新南湖-李纸路",30.495427,114.321266,30075,2012
"葛光社区??
                    洪山-珞喻东-光谷大道25号",30.495019,114.430539,17229,2011
"珞珈雅苑??
                    洪山-珞狮南路-书城路",30.494625,114.342035,20888,2014
"珞珈雅苑??
                    洪山-珞狮南路-书城路",30.494625,114.342035,22000,2014
"珞珈雅苑??
                    洪山-珞狮南路-书城路",30.494625,114.342035,21123,2015
"宇峰家园??
                    洪山-珞喻东-光谷大道27号",30.494419,114.429719,18309,2005
"宇峰家园??
                    洪山-珞喻东-光谷大道27号",30.494419,114.429719,12814,2004
"青润家园??
                    洪山-白沙洲-白沙洲大道108号",30.494059,114.289466,14462,2010
"青润家园??
                    洪山-白沙洲-白沙洲大道108号",30.494059,114.289466,16155,2010
"泰然南湖玫瑰湾一期紫玫苑??
                    洪山-珞狮南路-苫风咀8号",30.493352,114.351263,21238,2010
"泰然南湖玫瑰湾一期紫玫苑??
                    洪山-珞狮南路-苫风咀8号",30.493352,114.351263,21142,2010
"泰然南湖玫瑰湾一期紫玫苑??
                    洪山-珞狮南路-苫风咀8号",30.493352,114.351263,22500,2000
"泰然南湖玫瑰湾一期紫玫苑??
                    洪山-珞狮南路-苫风咀8号",30.493352,114.351263,24590,2012
"统建天成美雅??
                    江夏-软件园-光谷一路36号",30.492715,114.443626,23595,2015
"统建天成美雅??
                    江夏-软件园-光谷一路36号",30.492715,114.443626,21705,2015
"泰然南湖玫瑰湾二期红玫苑??
                    洪山-珞狮南路-苫风咀8号",30.492211,114.351117,20000,2014
"泰然南湖玫瑰湾三期蓝玫苑??
                    洪山-珞狮南路-苫风咀8号",30.492211,114.351117,30049,2013
"泰然南湖玫瑰湾三期蓝玫苑??
                    洪山-珞狮南路-苫风咀8号",30.492211,114.351117,18035,2013
"泰然南湖玫瑰湾二期红玫苑??
                    洪山-珞狮南路-苫风咀8号",30.492211,114.351117,28929,2010
"泰然南湖玫瑰湾三期蓝玫苑??
                    洪山-珞狮南路-苫风咀8号",30.492211,114.351117,19047,2013
"泰然南湖玫瑰湾二期红玫苑??
                    洪山-珞狮南路-苫风咀8号",30.492211,114.351117,19280,2013
"泰然南湖玫瑰湾三期蓝玫苑??
                    洪山-珞狮南路-苫风咀8号",30.492211,114.351117,31413,2012
"国创光谷上城??
                    江夏-软件园-高新大道",30.492189,114.454196,20258,2016
"国创光谷上城??
                    江夏-软件园-高新大道",30.492189,114.454196,19396,2016
"国创光谷上城??
                    江夏-软件园-高新大道",30.492189,114.454196,19655,2017
"国创光谷上城??
                    江夏-软件园-高新大道",30.492189,114.454196,19333,2013
"金地格林东郡??
                    洪山-关山-纺织路",30.491674,114.411843,25217,2016
"金地格林东郡??
                    洪山-关山-纺织路",30.491674,114.411843,22451,2015
"金地格林东郡??
                    洪山-关山-纺织路",30.491674,114.411843,20370,2016
"华大家园??
                    洪山-珞狮南路-珞狮南路328号",30.491278,114.340493,16666,2010
"滨湖社区??
                    蔡甸-后官湖大道-车城大道241号",30.490989,114.153661,11195,2005
"鑫宇花园??
                    洪山-白沙洲-白沙洲大道106号",30.490711,114.289113,15750,2011
"鑫宇花园??
                    洪山-白沙洲-白沙洲大道106号",30.490711,114.289113,14814,2010
"鑫宇花园??
                    洪山-白沙洲-白沙洲大道106号",30.490711,114.289113,16000,2010
"鑫宇花园??
                    洪山-白沙洲-白沙洲大道106号",30.490711,114.289113,16049,2009
"金地西岸故事??
                    洪山-珞狮南路-珞狮南路320号",30.49057,114.343906,19565,2012
"金地西岸故事??
                    洪山-珞狮南路-珞狮南路320号",30.49057,114.343906,17013,2012
"金地西岸故事??
                    洪山-珞狮南路-珞狮南路320号",30.49057,114.343906,20000,2014
"金地西岸故事??
                    洪山-珞狮南路-珞狮南路320号",30.49057,114.343906,20000,2011
"统建天成美景??
                    江夏-软件园-光谷一路",30.490256,114.442994,19642,2015
"万科金色城市13地块??
                    洪山-白沙洲-白沙四路",30.490077,114.269064,17340,2014
"万科金色城市13地块??
                    洪山-白沙洲-白沙四路",30.490077,114.269064,15517,2013
"波光霞影B区??
                    洪山-白沙洲-烽胜路",30.489943,114.297319,9176,2008
"富强万象新城??
                    洪山-白沙洲-烽胜路",30.489606,114.302315,16477,2014
"富强万象新城??
                    洪山-白沙洲-烽胜路",30.489606,114.302315,14545,2011
"富强万象新城??
                    洪山-白沙洲-烽胜路",30.489606,114.302315,16477,2013
"东合官湖郡??
                    蔡甸-后官湖大道-车城南街30号",30.488878,114.149394,13970,2013
"东合官湖郡??
                    蔡甸-后官湖大道-车城南街30号",30.488878,114.149394,13787,2013
"揽胜公园??
                    洪山-珞狮南路-南湖大道",30.488591,114.352087,20800,2018
"揽胜公园??
                    洪山-珞狮南路-南湖大道",30.488591,114.352087,17333,2017
"揽胜公园??
                    洪山-珞狮南路-南湖大道",30.488591,114.352087,20634,2018
"揽胜公园??
                    洪山-珞狮南路-南湖大道",30.488591,114.352087,18181,2017
"揽胜公园??
                    洪山-珞狮南路-南湖大道",30.488591,114.352087,19540,2017
"揽胜公园??
                    洪山-珞狮南路-南湖大道",30.488591,114.352087,22812,2017
"万科金色城市18地块??
                    洪山-白沙洲-江州路",30.488528,114.267225,17283,2013
"万科金色城市18地块??
                    洪山-白沙洲-江州路",30.488528,114.267225,16455,2012
"万科金色城市17地块??
                    洪山-白沙洲-江州路",30.488528,114.267225,16202,2014
"万科金色城市18地块??
                    洪山-白沙洲-江州路",30.488528,114.267225,16455,2014
"万科金色城市18地块??
                    洪山-白沙洲-江州路",30.488528,114.267225,15569,2014
"万科金色城市18地块??
                    洪山-白沙洲-江州路",30.488528,114.267225,16666,2014
"万科金色城市18地块??
                    洪山-白沙洲-江州路",30.488528,114.267225,15949,2015
"万科金色城市20地块??
                    洪山-白沙洲-武金堤路",30.488098,114.265333,17021,2015
"万科金色城市20地块??
                    洪山-白沙洲-武金堤路",30.488098,114.265333,17741,2014
"万科金色城市23地块??
                    洪山-白沙洲-长征二路",30.487277,114.266403,18279,2014
"万科金色城市23地块??
                    洪山-白沙洲-长征二路",30.487277,114.266403,17532,2015
"万科金色城市23地块??
                    洪山-白沙洲-长征二路",30.487277,114.266403,16145,2014
"万科金色城市23地块??
                    洪山-白沙洲-长征二路",30.487277,114.266403,16666,2014
"澜花语岸??
                    洪山-珞狮南路-王家湾118号",30.487113,114.34915,13721,2013
"澜花语岸??
                    洪山-珞狮南路-王家湾118号",30.487113,114.34915,17357,2008
"澜花语岸??
                    洪山-珞狮南路-王家湾118号",30.487113,114.34915,17357,2007
"澜花语岸??
                    洪山-珞狮南路-王家湾118号",30.487113,114.34915,17357,2006
"融科天域??
                    洪山-关山-关山大道",30.486434,114.419058,22727,2016
"融科天域??
                    洪山-关山-关山大道",30.486434,114.419058,21818,2016
"融科天域??
                    洪山-关山-关山大道",30.486434,114.419058,24074,2016
"融科天域??
                    洪山-关山-关山大道",30.486434,114.419058,25769,2017
"融科天域??
                    洪山-关山-关山大道",30.486434,114.419058,23611,2017
"水岸毕家索??
                    蔡甸-后官湖大道-海滨城路3号",30.486353,114.140372,8800,2010
"佳兆业金域天下二期??
                    洪山-白沙洲-烽胜路",30.48612,114.298315,18974,2015
"佳兆业金域天下??
                    洪山-白沙洲-烽胜路36号",30.48612,114.298315,17129,2016
"佳兆业金域天下二期??
                    洪山-白沙洲-烽胜路",30.48612,114.298315,17307,2015
"佳兆业金域天下二期??
                    洪山-白沙洲-烽胜路",30.48612,114.298315,17592,2016
"佳兆业金域天下二期??
                    洪山-白沙洲-烽胜路",30.48612,114.298315,18539,2016
"佳兆业金域天下??
                    洪山-白沙洲-烽胜路36号",30.48612,114.298315,18131,2015
"佳兆业金域天下??
                    洪山-白沙洲-烽胜路36号",30.48612,114.298315,20202,2015
"佳兆业金域天下??
                    洪山-白沙洲-烽胜路36号",30.48612,114.298315,18681,2015
"朗诗里程??
                    江夏-光谷生物城-光谷六路",30.485417,114.524718,19519,2014
"朗诗里程??
                    江夏-光谷生物城-光谷六路",30.485417,114.524718,17196,2016
"朗诗里程??
                    江夏-光谷生物城-光谷六路",30.485417,114.524718,19236,2014
"朗诗里程??
                    江夏-光谷生物城-光谷六路",30.485417,114.524718,19101,2016
"芷岸龙庭??
                    洪山-珞狮南路-书城路",30.484823,114.338647,17971,2014
"芷岸龙庭??
                    洪山-珞狮南路-书城路",30.484823,114.338647,17032,2014
"金谷明珠园东区??
                    江夏-软件园-高新二路127号",30.484691,114.451901,15343,2003
"金谷明珠园西区??
                    江夏-软件园-湖口二路",30.484691,114.451901,12668,2002
"保利心语六期(别墅)??
                    洪山-珞狮南路-野芷湖西路",30.484676,114.329885,24776,2013
"保利心语四区??
                    洪山-珞狮南路-野芷湖西路",30.484485,114.33392,21558,2011
"保利心语四区??
                    洪山-珞狮南路-野芷湖西路",30.484485,114.33392,20729,2013
"保利心语四区??
                    洪山-珞狮南路-野芷湖西路",30.484485,114.33392,21170,2012
"桃花源北区??
                    江夏-光谷生物城-神墩3路",30.484203,114.542748,17264,2013
"听涛观海??
                    蔡甸-后官湖大道-枫树一路",30.484068,114.130689,10775,2012
"听涛观海??
                    蔡甸-后官湖大道-枫树一路",30.484068,114.130689,11458,2008
"谷方小区??
                    江夏-软件园-光谷一路,近高新二路",30.483775,114.440786,13281,2007
"万科金色城市K3地块??
                    洪山-白沙洲-江州路",30.483693,114.272917,17235,2015
"万科金色城市K3地块??
                    洪山-白沙洲-江州路",30.483693,114.272917,16071,2015
"万科金色城市K3地块??
                    洪山-白沙洲-江州路",30.483693,114.272917,15949,2017
"万科金色城市K3地块??
                    洪山-白沙洲-江州路",30.483693,114.272917,15949,2013
"万科金色城市K3地块??
                    洪山-白沙洲-江州路",30.483693,114.272917,15189,2016
"万科金色城市K3地块??
                    洪山-白沙洲-江州路",30.483693,114.272917,17117,2015
"万科金色城市K3地块??
                    洪山-白沙洲-江州路",30.483693,114.272917,17235,2016
"万科金色城市K3地块??
                    洪山-白沙洲-江州路",30.483693,114.272917,16869,2015
"保利心语二期??
                    洪山-新南湖-马湖路2号",30.483181,114.333261,21549,2007
"保利心语二期??
                    洪山-新南湖-马湖路2号",30.483181,114.333261,19540,2010
"云顶居??
                    江夏-中南财大-民族大道303号",30.482922,114.402969,16783,2005
"世茂云锦??
                    洪山-白沙洲-白沙洲三路15号",30.482732,114.287522,15789,2016
"世茂云锦??
                    洪山-白沙洲-白沙洲三路15号",30.482732,114.287522,15436,2018
"世茂云锦??
                    洪山-白沙洲-白沙洲三路15号",30.482732,114.287522,16346,2017
"世茂云锦??
                    洪山-白沙洲-白沙洲三路15号",30.482732,114.287522,15625,2016
"世茂云锦??
                    洪山-白沙洲-白沙洲三路15号",30.482732,114.287522,15625,2017
"世茂云锦??
                    洪山-白沙洲-白沙洲三路15号",30.482732,114.287522,14977,2014
"汉口新城公园世家??
                    江岸-堤角-田元村18号",30.482353,114.389004,17123,2016
"汉口新城公园世家??
                    江岸-堤角-田元村18号",30.482353,114.389004,18888,2014
"湘龙鑫城??
                    洪山-白沙洲-白沙洲大道",30.482069,114.274023,13095,2016
"清江山水??
                    江夏-中南财大-软件园中路10号",30.481999,114.407796,21610,2016
"清江山水??
                    江夏-中南财大-软件园中路10号",30.481999,114.407796,21794,2012
"清江山水??
                    江夏-中南财大-软件园中路10号",30.481999,114.407796,19750,2012
"清江山水??
                    江夏-中南财大-软件园中路10号",30.481999,114.407796,21772,2013
"清江山水??
                    江夏-中南财大-软件园中路10号",30.481999,114.407796,22727,2016
"清江山水??
                    江夏-中南财大-软件园中路10号",30.481999,114.407796,25218,2013
"清江山水??
                    江夏-中南财大-软件园中路10号",30.481999,114.407796,21176,2015
"清江山水??
                    江夏-中南财大-软件园中路10号",30.481999,114.407796,21975,2015
"清江山水??
                    江夏-中南财大-软件园中路10号",30.481999,114.407796,22275,2010
"光谷坐标城??
                    洪山-关山-关山大道519号",30.481973,114.421762,24036,2016
"光谷坐标城??
                    洪山-关山-关山大道519号",30.481973,114.421762,22826,2013
"光谷坐标城??
                    洪山-关山-关山大道519号",30.481973,114.421762,22442,2005
"光谷坐标城??
                    洪山-关山-关山大道519号",30.481973,114.421762,22826,2009
"光谷坐标城??
                    洪山-关山-关山大道519号",30.481973,114.421762,23333,2007
"光谷坐标城??
                    洪山-关山-关山大道519号",30.481973,114.421762,24740,2014
"光谷坐标城??
                    洪山-关山-关山大道519号",30.481973,114.421762,22608,2010
"光谷坐标城??
                    洪山-关山-关山大道519号",30.481973,114.421762,20843,2010
"光谷坐标城??
                    洪山-关山-关山大道519号",30.481973,114.421762,20707,2010
"华润紫云府一期??
                    洪山-白沙洲-白沙洲大道",30.481708,114.285594,16239,2016
"华润紫云府一期??
                    洪山-白沙洲-白沙洲大道",30.481708,114.285594,15469,2015
"华润紫云府一期??
                    洪山-白沙洲-白沙洲大道",30.481708,114.285594,18282,2015
"佳源花都??
                    江夏-软件园-高新二路128号",30.480767,114.451512,15596,2008
"佳源花都??
                    江夏-软件园-高新二路128号",30.480767,114.451512,14678,2011
"佳源花都??
                    江夏-软件园-高新二路128号",30.480767,114.451512,18195,2008
"佳源花都??
                    江夏-软件园-高新二路128号",30.480767,114.451512,15369,2005
"佳源花都??
                    江夏-软件园-高新二路128号",30.480767,114.451512,15428,2008
"佳源花都??
                    江夏-软件园-高新二路128号",30.480767,114.451512,16142,2012
"佳源花都??
                    江夏-软件园-高新二路128号",30.480767,114.451512,20784,2012
"佳源花都??
                    江夏-软件园-高新二路128号",30.480767,114.451512,14772,2005
"保利心语七期??
                    洪山-新南湖-野芷湖西路",30.480489,114.332318,21524,2013
"保利心语七期??
                    洪山-新南湖-野芷湖西路",30.480489,114.332318,18684,2013
"保利心语七期??
                    洪山-新南湖-野芷湖西路",30.480489,114.332318,21764,2014
"顺民宜盛花园??
                    江夏-软件园-光谷一路",30.480034,114.444476,17297,2016
"东林外庐??
                    江夏-中南财大-民族大道305号",30.479952,114.402006,16652,2005
"东林外庐??
                    江夏-中南财大-民族大道305号",30.479952,114.402006,14358,2005
"蓝域拿铁公寓??
                    洪山-关山-关山一路1号",30.479016,114.413132,23598,2005
"万科城花璟苑??
                    洪山-关山-关南园路",30.478136,114.421235,24629,2015
"万科城花璟苑??
                    洪山-关山-关南园路",30.478136,114.421235,23118,2015
"万科城花璟苑??
                    洪山-关山-关南园路",30.478136,114.421235,22666,2014
"城开青菱城市花园2期??
                    洪山-白沙洲-白沙五路",30.478099,114.284667,17555,2008
"城开青菱城市花园2期??
                    洪山-白沙洲-白沙五路",30.478099,114.284667,15695,2010
"城开青菱城市花园2期??
                    洪山-白沙洲-白沙五路",30.478099,114.284667,15840,2010
"城开青菱城市花园2期??
                    洪山-白沙洲-白沙五路",30.478099,114.284667,15723,2011
"城开青菱城市花园1期??
                    洪山-白沙洲-白沙五路",30.478099,114.284667,15528,2015
"保利心语一期??
                    洪山-珞狮南路-野芷湖西路",30.478079,114.332093,22909,2008
"光谷理想城??
                    江夏-软件园-关南园路",30.476585,114.423579,13529,2010
"中建康城东区??
                    洪山-关山-关山大道589号",30.47654,114.416879,20000,2010
"中建康城东区??
                    洪山-关山-关山大道589号",30.47654,114.416879,21379,2010
"毛坦港湾??
                    洪山-白沙洲-烽胜路",30.47654,114.301375,9240,2017
"关南小区??
                    洪山-关山-关山一路552号",30.476137,114.415836,18382,2004
"关南小区??
                    洪山-关山-关山一路552号",30.476137,114.415836,13641,2010
"津发小区??
                    江夏-中南财大-南湖大道",30.475752,114.387945,18924,2009
"保利心语九区??
                    洪山-新南湖-李纸路3号",30.475324,114.323222,18476,2013
"保利心语三期??
                    洪山-新南湖-野芷湖西路",30.475035,114.333436,20941,2013
"海天幸福天地??
                    蔡甸-后官湖大道-东风大道",30.474597,114.141858,10555,2016
"光谷自由城??
                    江夏-中南财大-水蓝路",30.474256,114.386413,18522,2014
"光谷自由城??
                    江夏-中南财大-水蓝路",30.474256,114.386413,16632,2015
"绿地国际理想城??
                    洪山-佛祖岭-光谷四路",30.474166,114.496378,18750,2018
"绿地国际理想城??
                    洪山-佛祖岭-光谷四路",30.474166,114.496378,18014,2017
"锦绣龙城A区??
                    江夏-中南财大-民族大道888号",30.472281,114.394016,16095,2013
"东风凤凰城??
                    蔡甸-三角湖-全力一路139号",30.472272,114.100214,8852,2015
"锦绣龙城I区??
                    江夏-中南财大-龙城路",30.472177,114.392507,17816,2009
"锦绣龙城I区??
                    江夏-中南财大-龙城路",30.472177,114.392507,17948,2009
"锦绣龙城I区??
                    江夏-中南财大-龙城路",30.472177,114.392507,15200,2009
"锦绣龙城I区??
                    江夏-中南财大-龙城路",30.472177,114.392507,15697,2009
"锦绣龙城I区??
                    江夏-中南财大-龙城路",30.472177,114.392507,17058,2009
"锦绣龙城I区??
                    江夏-中南财大-龙城路",30.472177,114.392507,15058,2016
"锦绣龙城I区??
                    江夏-中南财大-龙城路",30.472177,114.392507,15263,2013
"锦绣龙城I区??
                    江夏-中南财大-龙城路",30.472177,114.392507,16091,2014
"锦绣龙城I区??
                    江夏-中南财大-龙城路",30.472177,114.392507,14976,2016
"锦绣龙城I区??
                    江夏-中南财大-龙城路",30.472177,114.392507,15333,2014
"锦绣龙城I区??
                    江夏-中南财大-龙城路",30.472177,114.392507,16853,2013
"锦绣龙城I区??
                    江夏-中南财大-龙城路",30.472177,114.392507,16823,2009
"锦绣良缘??
                    江夏-中南财大-水蓝路",30.471895,114.37755,12898,2002
"锦绣龙城H区??
                    江夏-中南财大-民族大道888号",30.47132,114.392236,16250,2014
"锦绣龙城H区??
                    江夏-中南财大-民族大道888号",30.47132,114.392236,18153,2011
"锦绣龙城H区??
                    江夏-中南财大-民族大道888号",30.47132,114.392236,17500,2014
"锦绣龙城H区??
                    江夏-中南财大-民族大道888号",30.47132,114.392236,15945,2012
"光谷地产梅花坞??
                    江夏-中南财大-龙城路8号",30.47111,114.386149,16979,2015
"光谷地产梅花坞??
                    江夏-中南财大-龙城路8号",30.47111,114.386149,16938,2014
"海天幸福小城??
                    蔡甸-后官湖大道-珠山湖大道9号",30.470828,114.142906,11578,2013
"白金公馆??
                    蔡甸-后官湖大道-枫树二路78号",30.470425,114.133077,10000,2011
"锦绣龙城E区??
                    江夏-中南财大-龙城路",30.469138,114.393842,17555,2010
"锦绣龙城E区??
                    江夏-中南财大-龙城路",30.469138,114.393842,18888,2012
"宝业光谷丽都??
                    江夏-中南财大-龙城路",30.468851,114.386646,19411,2015
"宝业光谷丽都??
                    江夏-中南财大-龙城路",30.468851,114.386646,18202,2014
"宝业光谷丽都??
                    江夏-中南财大-龙城路",30.468851,114.386646,17869,2015
"宝业光谷丽都??
                    江夏-中南财大-龙城路",30.468851,114.386646,18703,2015
"宝业光谷丽都??
                    江夏-中南财大-龙城路",30.468851,114.386646,17058,2016
"宝业光谷丽都??
                    江夏-中南财大-龙城路",30.468851,114.386646,18421,2015
"宝业光谷丽都??
                    江夏-中南财大-龙城路",30.468851,114.386646,18518,2014
"宝业光谷丽都??
                    江夏-中南财大-龙城路",30.468851,114.386646,17021,2014
"加州香山美树??
                    江夏-中南财大-茅店山路特1号",30.468585,114.404592,17812,2013
"加州香山美树??
                    江夏-中南财大-茅店山路特1号",30.468585,114.404592,18333,2010
"顶琇国际城青年家??
                    江汉-杨汊湖-唐家墩路",30.468414,114.420727,21034,2016
"顶琇国际城??
                    江汉-杨汊湖-唐家墩路",30.468414,114.420727,21176,2017
"顶琇国际城青年家??
                    江汉-杨汊湖-唐家墩路",30.468414,114.420727,24242,2016
"顶琇国际城青年家??
                    江汉-杨汊湖-唐家墩路",30.468414,114.420727,18536,2016
"顶琇国际城??
                    江汉-杨汊湖-唐家墩路",30.468414,114.420727,21428,2016
"顶琇国际城青年家??
                    江汉-杨汊湖-唐家墩路",30.468414,114.420727,15889,2017
"顶琇国际城青年家??
                    江汉-杨汊湖-唐家墩路",30.468414,114.420727,16444,2016
"顶琇国际城青年家??
                    江汉-杨汊湖-唐家墩路",30.468414,114.420727,23404,2017
"顶琇国际城青年家??
                    江汉-杨汊湖-唐家墩路",30.468414,114.420727,19574,2016
"顶琇国际城??
                    江汉-杨汊湖-唐家墩路",30.468414,114.420727,20410,2017
"当代国际花园??
                    江夏-庙山-光谷大道112号",30.466373,114.422856,23961,2010
"当代国际花园??
                    江夏-庙山-光谷大道112号",30.466373,114.422856,23242,2011
"丽岛美生??
                    江夏-庙山-民族大道318号",30.464739,114.394346,17894,2014
"万科城市花园上东区??
                    江夏-庙山-大学园路1号",30.464157,114.413278,22619,2007
"万科城市花园上东区??
                    江夏-庙山-大学园路1号",30.464157,114.413278,21443,2008
"万科城市花园上东区??
                    江夏-庙山-大学园路1号",30.464157,114.413278,25757,2010
"万科城市花园上西区??
                    江夏-庙山-大学园路1号",30.464157,114.413278,31000,2012
