address,time,LATB,LNGB,price
"维佳武昌府二期??
                    洪山-新南湖-文治街",2013年建造,30.507498,114.332758,23103
"九峰三星苑??
                    洪山-佛祖岭-百合路",2015年建造,30.506597,114.487666,6666
"九峰三星苑??
                    洪山-佛祖岭-百合路",2018年建造,30.506597,114.487666,6470
"爱佳七九八香澜水岸??
                    蔡甸-体育中心-车城西路",2016年建造,30.506511,114.157227,15420
"SBI创业街??
                    洪山-关山-光谷创业街特1号",2010年建造,30.506506,114.420915,15897
"SBI创业街??
                    洪山-关山-光谷创业街特1号",2005年建造,30.506506,114.420915,17441
"金梭花园??
                    洪山-关山-创业街59号",2002年建造,30.506345,114.428186,17676
"城投瀚城??
                    洪山-卓刀泉-楚康路",2008年建造,30.506279,114.375586,23595
"城投瀚城??
                    洪山-卓刀泉-楚康路",2013年建造,30.506279,114.375586,21764
"城投瀚城??
                    洪山-卓刀泉-楚康路",2012年建造,30.506279,114.375586,20555
"南湖名都A区??
                    洪山-新南湖-文馨街",2012年建造,30.506197,114.330639,20194
"南湖名都A区??
                    洪山-新南湖-文馨街",2012年建造,30.506197,114.330639,21929
"南湖名都A区??
                    洪山-新南湖-文馨街",2012年建造,30.506197,114.330639,21063
"南湖名都A区??
                    洪山-新南湖-文馨街",2008年建造,30.506197,114.330639,21354
"南湖名都A区??
                    洪山-新南湖-文馨街",2013年建造,30.506197,114.330639,23800
"南湖名都A区??
                    洪山-新南湖-文馨街",2010年建造,30.506197,114.330639,19685
"华城新都??
                    洪山-光谷-雄楚大道709号",2004年建造,30.506049,114.400672,20631
"南湖名都B区??
                    洪山-新南湖-富安街",2013年建造,30.506035,114.326035,21195
"南湖名都B区??
                    洪山-新南湖-富安街",2012年建造,30.506035,114.326035,20227
"南湖名都B区??
                    洪山-新南湖-富安街",2013年建造,30.506035,114.326035,23313
"南湖名都B区??
                    洪山-新南湖-富安街",2010年建造,30.506035,114.326035,23529
"南湖名都B区??
                    洪山-新南湖-富安街",2013年建造,30.506035,114.326035,23921
"南湖名都B区??
                    洪山-新南湖-富安街",2012年建造,30.506035,114.326035,24000
"南湖名都B区??
                    洪山-新南湖-富安街",2013年建造,30.506035,114.326035,23842
"南湖名都B区??
                    洪山-新南湖-富安街",2013年建造,30.506035,114.326035,23137
"南湖名都B区??
                    洪山-新南湖-富安街",2012年建造,30.506035,114.326035,23856
"康居苑??
                    蔡甸-蔡甸城区-蔡甸大街",2010年建造,30.505984,114.394643,10204
"金地格林小城美茵区??
                    洪山-新南湖-书城路81号",2012年建造,30.505869,114.342389,24836
"金地格林小城美茵区??
                    洪山-新南湖-书城路81号",2007年建造,30.505869,114.342389,31196
"阳光上城??
                    洪山-新南湖-南湖路",2017年建造,30.505748,114.316529,21794
"阳光上城??
                    洪山-新南湖-南湖路",2014年建造,30.505748,114.316529,21683
"关西小区??
                    洪山-光谷-雄楚大道746号",2002年建造,30.505686,114.393056,16875
"关西小区??
                    洪山-光谷-雄楚大道746号",2005年建造,30.505686,114.393056,17661
"健龙尚谷杰座二期??
                    洪山-关山-民族大道99号",2008年建造,30.505673,114.405301,20877
"健龙尚谷杰座二期??
                    洪山-关山-民族大道99号",2012年建造,30.505673,114.405301,24000
"蓝光COCO时代??
                    洪山-珞喻东-关东园五路,近荷叶山路",2015年建造,30.505589,114.457515,18390
"蓝光COCO时代??
                    洪山-珞喻东-关东园五路,近荷叶山路",2017年建造,30.505589,114.457515,18571
"蓝光COCO时代??
                    洪山-珞喻东-关东园五路,近荷叶山路",2016年建造,30.505589,114.457515,19641
"保利拉菲??
                    洪山-卓刀泉-楚康路",2014年建造,30.50541,114.378001,35643
"保利拉菲??
                    洪山-卓刀泉-楚康路",2014年建造,30.50541,114.378001,19662
"保利拉菲??
                    洪山-卓刀泉-楚康路",2013年建造,30.50541,114.378001,23333
"保利拉菲??
                    洪山-卓刀泉-楚康路",2013年建造,30.50541,114.378001,22082
"保利拉菲??
                    洪山-卓刀泉-楚康路",2014年建造,30.50541,114.378001,21917
"保利拉菲??
                    洪山-卓刀泉-楚康路",2013年建造,30.50541,114.378001,20714
"保利拉菲??
                    洪山-卓刀泉-楚康路",2012年建造,30.50541,114.378001,20945
"保利拉菲??
                    洪山-卓刀泉-楚康路",2013年建造,30.50541,114.378001,21600
"保利拉菲??
                    洪山-卓刀泉-楚康路",2013年建造,30.50541,114.378001,21621
"保利拉菲??
                    洪山-卓刀泉-楚康路",2013年建造,30.50541,114.378001,21917
"保利拉菲??
                    洪山-卓刀泉-楚康路",2012年建造,30.50541,114.378001,22328
"万科嘉园光谷的光??
                    洪山-珞喻东-光谷一路",2015年建造,30.504967,114.451222,22580
"万科嘉园光谷的光??
                    洪山-珞喻东-光谷一路",2015年建造,30.504967,114.451222,20235
"东原晴天见??
                    洪山-新南湖-南湖路",2017年建造,30.504389,114.313693,18735
"东原晴天见??
                    洪山-新南湖-南湖路",2016年建造,30.504389,114.313693,17391
"东原晴天见??
                    洪山-新南湖-南湖路",2016年建造,30.504389,114.313693,16754
"东原晴天见??
                    洪山-新南湖-南湖路",2017年建造,30.504389,114.313693,18390
"东原晴天见??
                    洪山-新南湖-南湖路",2014年建造,30.504389,114.313693,20713
"东原晴天见??
                    洪山-新南湖-南湖路",2015年建造,30.504389,114.313693,18604
"招商雍华府??
                    洪山-新南湖-南湖路",2010年建造,30.504383,114.328501,23454
"南国花郡??
                    洪山-新南湖-恒安路",2000年建造,30.504124,114.319865,23189
"保利茉莉公馆??
                    洪山-关山-高新大道",2015年建造,30.504089,114.424763,23661
"保利茉莉公馆??
                    洪山-关山-高新大道",2015年建造,30.504089,114.424763,23333
"保利茉莉公馆??
                    洪山-关山-高新大道",2016年建造,30.504089,114.424763,23860
"金地中心城西区??
                    洪山-光谷-雄楚大道908号",2010年建造,30.50405,114.398553,20454
"金地中心城西区??
                    洪山-光谷-雄楚大道908号",2010年建造,30.50405,114.398553,21108
"金地中心城西区??
                    洪山-光谷-雄楚大道908号",2012年建造,30.50405,114.398553,21363
"金地中心城西区??
                    洪山-光谷-雄楚大道908号",2014年建造,30.50405,114.398553,22227
"金地中心城西区??
                    洪山-光谷-雄楚大道908号",2011年建造,30.50405,114.398553,20301
"南湖半岛??
                    洪山-卓刀泉-南湖北岸特1号",2013年建造,30.503852,114.370043,20172
"南湖半岛??
                    洪山-卓刀泉-南湖北岸特1号",2012年建造,30.503852,114.370043,19600
"南湖半岛??
                    洪山-卓刀泉-南湖北岸特1号",2013年建造,30.503852,114.370043,21165
"保利花园(东区)??
                    洪山-关山-关山一路74号",2012年建造,30.503807,114.417651,23550
"保利花园(东区)??
                    洪山-关山-关山一路74号",2005年建造,30.503807,114.417651,20420
"保利花园(东区)??
                    洪山-关山-关山一路74号",2005年建造,30.503807,114.417651,20100
"保利花园(东区)??
                    洪山-关山-关山一路74号",2006年建造,30.503807,114.417651,18908
"保利花园(东区)??
                    洪山-关山-关山一路74号",2014年建造,30.503807,114.417651,21462
"金地格林小城梦茵区??
                    洪山-新南湖-文昌路90号",2013年建造,30.503687,114.336402,22000
"金地格林小城梦茵区??
                    洪山-新南湖-文昌路90号",2013年建造,30.503687,114.336402,22307
"金地格林小城梦茵区??
                    洪山-新南湖-文昌路90号",2015年建造,30.503687,114.336402,23068
"金地格林小城梦茵区??
                    洪山-新南湖-文昌路90号",2012年建造,30.503687,114.336402,24431
"金地格林小城梦茵区??
                    洪山-新南湖-文昌路90号",2011年建造,30.503687,114.336402,24090
"金地格林小城梦茵区??
                    洪山-新南湖-文昌路90号",2007年建造,30.503687,114.336402,24050
"东风阳光城(四期)??
                    蔡甸-三角湖-观湖路8号",2014年建造,30.503674,114.161057,14606
"东风阳光城3期??
                    蔡甸-郭徐岭广场-车城西路70号",2010年建造,30.503674,114.161057,14018
"健龙果岭公元??
                    蔡甸-郭徐岭广场-车城大道43号",2017年建造,30.503563,114.175949,11000
"采荷居??
                    武昌-南湖花园-南湖下潘息村21号",2000年建造,30.503348,114.326082,16021
"采荷居??
                    武昌-南湖花园-南湖下潘息村21号",2000年建造,30.503348,114.326082,16014
"金地格林小城莱茵区??
                    洪山-新南湖-文馨街175号",2008年建造,30.503072,114.335327,23096
"金地格林小城莱茵区??
                    洪山-新南湖-文馨街175号",2008年建造,30.503072,114.335327,24000
"金地格林小城莱茵区??
                    洪山-新南湖-文馨街175号",2010年建造,30.503072,114.335327,24125
"金地格林小城莱茵区??
                    洪山-新南湖-文馨街175号",2009年建造,30.503072,114.335327,24193
"金地格林小城莱茵区??
                    洪山-新南湖-文馨街175号",2009年建造,30.503072,114.335327,24400
"金地格林小城莱茵区??
                    洪山-新南湖-文馨街175号",2008年建造,30.503072,114.335327,24662
"金地格林小城莱茵区??
                    洪山-新南湖-文馨街175号",2007年建造,30.503072,114.335327,23314
"金地格林小城莱茵区??
                    洪山-新南湖-文馨街175号",2008年建造,30.503072,114.335327,26400
"驿山高尔夫??
                    洪山-佛祖岭-高新大道789号",2015年建造,30.503035,114.514234,33783
"洪福添美城市广场??
                    洪山-关山-雄楚大道958号",2006年建造,30.502952,114.405438,20000
"金地雄楚一号??
                    洪山-光谷-雄楚大道888号",2010年建造,30.502511,114.396694,23296
"金地雄楚一号??
                    洪山-光谷-雄楚大道888号",2015年建造,30.502511,114.396694,22116
"金地雄楚一号??
                    洪山-光谷-雄楚大道888号",2015年建造,30.502511,114.396694,23082
"金地雄楚一号??
                    洪山-光谷-雄楚大道888号",2014年建造,30.502511,114.396694,22727
"金地雄楚一号(商住楼)??
                    洪山-光谷-雄楚大道888号",2015年建造,30.502511,114.396694,21978
"北大资源山水年华??
                    江夏-光谷生物城-珊瑚北路",2017年建造,30.50208,114.545635,19291
"北大资源山水年华??
                    江夏-光谷生物城-珊瑚北路",2017年建造,30.50208,114.545635,18897
"北大资源山水年华??
                    江夏-光谷生物城-珊瑚北路",2014年建造,30.50208,114.545635,17045
"北大资源山水年华??
                    江夏-光谷生物城-珊瑚北路",2017年建造,30.50208,114.545635,18461
"北大资源山水年华??
                    江夏-光谷生物城-珊瑚北路",2017年建造,30.50208,114.545635,18181
"北大资源山水年华??
                    江夏-光谷生物城-珊瑚北路",2018年建造,30.50208,114.545635,17346
"北大资源山水年华??
                    江夏-光谷生物城-珊瑚北路",2017年建造,30.50208,114.545635,20078
"北大资源山水年华??
                    江夏-光谷生物城-珊瑚北路",2016年建造,30.50208,114.545635,25572
"北大资源山水年华??
                    江夏-光谷生物城-珊瑚北路",2016年建造,30.50208,114.545635,17191
"北大资源山水年华??
                    江夏-光谷生物城-珊瑚北路",2017年建造,30.50208,114.545635,20472
"金地中心城东区??
                    洪山-光谷-雄楚大道908号",2010年建造,30.501889,114.400268,21983
"美好愿景香榭丽舍??
                    蔡甸-郭徐岭广场-神龙大道119号",2005年建造,30.501757,114.164166,14000
"美好愿景香榭丽舍??
                    蔡甸-郭徐岭广场-神龙大道119号",2002年建造,30.501757,114.164166,14242
"紫菘枫林上城??
                    洪山-关山-雄楚大道968号",2011年建造,30.501624,114.406859,19817
"紫菘枫林上城??
                    洪山-关山-雄楚大道968号",2008年建造,30.501624,114.406859,17307
"保利新武昌??
                    洪山-白沙洲-烽胜路",2018年建造,30.501493,114.303708,14000
"阳光在线南区??
                    洪山-关山-桃园路",2013年建造,30.501193,114.410676,21892
"紫菘逸景华庭??
                    洪山-关山-关山大道289号",2010年建造,30.500823,114.419776,21835
"紫菘逸景华庭??
                    洪山-关山-关山大道289号",2012年建造,30.500823,114.419776,22784
"保利中央公馆(G17-G22栋)??
                    洪山-新南湖-丁字桥南路558号",2009年建造,30.500694,114.328432,33655
"保利中央公馆(G1-G16栋)??
                    洪山-新南湖-丁字桥南路558号",2010年建造,30.500694,114.328432,24455
"保利中央公馆(G1-G16栋)??
                    洪山-新南湖-丁字桥南路558号",2010年建造,30.500694,114.328432,21276
"保利中央公馆(G1-G16栋)??
                    洪山-新南湖-丁字桥南路558号",2015年建造,30.500694,114.328432,22926
"保利中央公馆(G1-G16栋)??
                    洪山-新南湖-丁字桥南路558号",2015年建造,30.500694,114.328432,23684
"保利中央公馆(G1-G16栋)??
                    洪山-新南湖-丁字桥南路558号",2015年建造,30.500694,114.328432,23888
"保利中央公馆(G17-G22栋)??
                    洪山-新南湖-丁字桥南路558号",2015年建造,30.500694,114.328432,22105
"保利中央公馆(G1-G16栋)??
                    洪山-新南湖-丁字桥南路558号",2015年建造,30.500694,114.328432,21894
"保利中央公馆(G17-G22栋)??
                    洪山-新南湖-丁字桥南路558号",2013年建造,30.500694,114.328432,22553
"大华南湖公园世家东区??
                    洪山-珞狮南路-珞狮南路517号",2013年建造,30.500543,114.333623,25274
"大华南湖公园世家中区??
                    洪山-新南湖-文馨街162号",2009年建造,30.500543,114.333623,22995
"大华南湖公园世家东区??
                    洪山-珞狮南路-珞狮南路517号",2014年建造,30.500543,114.333623,22995
"大华南湖公园世家中区??
                    洪山-新南湖-文馨街162号",2012年建造,30.500543,114.333623,20879
"大华南湖公园世家西区??
                    洪山-新南湖-文馨街252号",2012年建造,30.500543,114.333623,25161
"大华南湖公园世家西区??
                    洪山-新南湖-文馨街252号",2010年建造,30.500543,114.333623,21052
"大华南湖公园世家东区??
                    洪山-珞狮南路-珞狮南路517号",2009年建造,30.500543,114.333623,24705
"长航蓝晶国际B区??
                    洪山-关山-高新大道112号",2012年建造,30.500543,114.423541,25363
"大华南湖公园世家中区??
                    洪山-新南湖-文馨街162号",2010年建造,30.500543,114.333623,22075
"大华南湖公园世家中区??
                    洪山-新南湖-文馨街162号",2005年建造,30.500543,114.333623,20408
"大华南湖公园世家东区??
                    洪山-珞狮南路-珞狮南路517号",2012年建造,30.500543,114.333623,22590
"大华南湖公园世家中区??
                    洪山-新南湖-文馨街162号",2015年建造,30.500543,114.333623,22222
"大华南湖公园世家中区??
                    洪山-新南湖-文馨街162号",2012年建造,30.500543,114.333623,24307
"长航蓝晶国际B区??
                    洪山-关山-高新大道112号",2008年建造,30.500543,114.423541,25218
"大华南湖公园世家西区??
                    洪山-新南湖-文馨街252号",2008年建造,30.500543,114.333623,20918
"大华南湖公园世家中区??
                    洪山-新南湖-文馨街162号",2015年建造,30.500543,114.333623,26293
"大华南湖公园世家中区??
                    洪山-新南湖-文馨街162号",2009年建造,30.500543,114.333623,24230
"大华南湖公园世家东区??
                    洪山-珞狮南路-珞狮南路517号",2007年建造,30.500543,114.333623,24090
"大华南湖公园世家西区??
                    洪山-新南湖-文馨街252号",2013年建造,30.500543,114.333623,24166
"大华南湖公园世家中区??
                    洪山-新南湖-文馨街162号",2010年建造,30.500543,114.333623,22826
"大华南湖公园世家西区??
                    洪山-新南湖-文馨街252号",2013年建造,30.500543,114.333623,23684
"大华南湖公园世家西区??
                    洪山-新南湖-文馨街252号",2012年建造,30.500543,114.333623,34965
"大华南湖公园世家中区??
                    洪山-新南湖-文馨街162号",2006年建造,30.500543,114.333623,21938
"大华南湖公园世家中区??
                    洪山-新南湖-文馨街162号",2009年建造,30.500543,114.333623,22981
"大华南湖公园世家中区??
                    洪山-新南湖-文馨街162号",2008年建造,30.500543,114.333623,23125
"大华南湖公园世家西区??
                    洪山-新南湖-文馨街252号",2013年建造,30.500543,114.333623,23636
"大华南湖公园世家西区??
                    洪山-新南湖-文馨街252号",2013年建造,30.500543,114.333623,25161
"宁康园??
                    蔡甸-体育中心-泰康道69号",2014年建造,30.500487,114.1771,20555
"宁康园??
                    蔡甸-体育中心-泰康道69号",2010年建造,30.500487,114.1771,20747
"惠安新苑??
                    洪山-光谷-南湖北路",2006年建造,30.500442,114.39995,16853
"松海苑??
                    蔡甸-郭徐岭广场-联城路22号",2006年建造,30.500161,114.16368,12777
"金地天悦??
                    洪山-光谷-荣院路,近康福路",2016年建造,30.499622,114.397347,22137
"金地天悦??
                    洪山-光谷-荣院路,近康福路",2015年建造,30.499622,114.397347,21978
"金地天悦??
                    洪山-光谷-荣院路,近康福路",2017年建造,30.499622,114.397347,21460
"金地天悦??
                    洪山-光谷-荣院路,近康福路",2017年建造,30.499622,114.397347,21690
"金地天悦??
                    洪山-光谷-荣院路,近康福路",2017年建造,30.499622,114.397347,20769
"军威苑小区??
                    洪山-新南湖-长海路",2012年建造,30.499402,114.318765,17993
"军威苑小区??
                    洪山-新南湖-长海路",2011年建造,30.499402,114.318765,16091
"军威苑小区??
                    洪山-新南湖-长海路",2011年建造,30.499402,114.318765,16829
"军威苑小区??
                    洪山-新南湖-长海路",2010年建造,30.499402,114.318765,17164
"保利蓝海郡??
                    洪山-光谷-雄楚大道452号",2014年建造,30.499314,114.379843,23152
"保利蓝海郡??
                    洪山-光谷-雄楚大道452号",2013年建造,30.499314,114.379843,21786
"明泽半岛尊邸??
                    洪山-珞狮南路-珞狮南路519号",2004年建造,30.499189,114.347931,19433
"光谷陆景苑??
                    洪山-珞喻东-光谷大道21号",2008年建造,30.498956,114.430513,15230
"光谷陆景苑??
                    洪山-珞喻东-光谷大道21号",2004年建造,30.498956,114.430513,15390
"金荷花园B区??
                    蔡甸-郭徐岭广场-联城一路",2000年建造,30.498942,114.162212,11969
"光谷新世界??
                    洪山-关山-关山大道349号",2014年建造,30.498847,114.422447,29032
"光谷新世界??
                    洪山-关山-关山大道349号",2014年建造,30.498847,114.422447,26063
"光谷新世界??
                    洪山-关山-关山大道349号",2014年建造,30.498847,114.422447,31083
"光谷新世界??
                    洪山-关山-关山大道349号",2014年建造,30.498847,114.422447,26189
"光谷新世界??
                    洪山-关山-关山大道349号",2014年建造,30.498847,114.422447,29611
"联投半岛一品??
                    蔡甸-郭徐岭广场-车城大道",2014年建造,30.498684,114.145014,14705
"联投半岛一品??
                    蔡甸-郭徐岭广场-车城大道",2014年建造,30.498684,114.145014,14000
"国采光立方??
                    洪山-佛祖岭-九峰一路",2017年建造,30.498683,114.517029,19481
"柒零社区??
                    洪山-光谷-民族大道180号",2006年建造,30.498567,114.399317,19047
"柒零社区??
                    洪山-光谷-民族大道180号",2008年建造,30.498567,114.399317,17209
"柒零社区??
                    洪山-光谷-民族大道180号",2011年建造,30.498567,114.399317,18604
"中建光谷之星??
                    洪山-佛祖岭-高新大道",2018年建造,30.49844,114.522959,21200
"丽岛漫城??
                    洪山-关山-光谷大道46号",2010年建造,30.498439,114.426533,24193
"丽岛漫城??
                    洪山-关山-光谷大道46号",2007年建造,30.498439,114.426533,25669
"丽岛漫城??
                    洪山-关山-光谷大道46号",2011年建造,30.498439,114.426533,25703
"丽岛漫城??
                    洪山-关山-光谷大道46号",2010年建造,30.498439,114.426533,25000
"南湖山庄半岛花园??
                    洪山-珞狮南路-珞狮路507号",2003年建造,30.498037,114.35431,18043
"金荷花园C区??
                    蔡甸-郭徐岭广场-沌阳大街",2002年建造,30.498022,114.161956,1222
"左岭新城二社区??
                    洪山-未来科技城-高新大道",2016年建造,30.497679,114.629808,8392
"左岭新城二社区??
                    洪山-未来科技城-高新大道",2012年建造,30.497679,114.629808,6857
"复地悦城(东区)??
                    洪山-白沙洲-烽胜路",2016年建造,30.496716,114.297992,17732
"复地悦城(东区)??
                    洪山-白沙洲-烽胜路",2016年建造,30.496716,114.297992,16436
"复地悦城(东区)??
                    洪山-白沙洲-烽胜路",2016年建造,30.496716,114.297992,16410
"复地悦城(东区)??
                    洪山-白沙洲-烽胜路",2016年建造,30.496716,114.297992,17972
"复地悦城(东区)??
                    洪山-白沙洲-烽胜路",2017年建造,30.496716,114.297992,19117
"复地悦城(东区)??
                    洪山-白沙洲-烽胜路",2016年建造,30.496716,114.297992,17567
"金地太阳城??
                    洪山-关山-关山大道369号",2005年建造,30.496628,114.421231,20542
"明泽丽湾??
                    洪山-珞狮南路-珞狮南路519号",2012年建造,30.496242,114.346815,16000
"左岭新城一社区??
                    洪山-未来科技城-高新大道",2018年建造,30.496177,114.632828,7000
"左岭新城一社区C区??
                    洪山-未来科技城-高新大道",2018年建造,30.496177,114.632828,6521
"左岭新城一社区??
                    洪山-未来科技城-高新大道",2016年建造,30.496177,114.632828,7368
"左岭新城一社区??
                    洪山-未来科技城-高新大道",2014年建造,30.496177,114.632828,8297
"左岭新城一社区??
                    洪山-未来科技城-高新大道",2012年建造,30.496177,114.632828,5000
"逸景南湾??
                    洪山-珞狮南路-珞狮南路507号",2011年建造,30.496067,114.351847,18374
"逸景南湾??
                    洪山-珞狮南路-珞狮南路507号",2012年建造,30.496067,114.351847,18333
"逸景南湾??
                    洪山-珞狮南路-珞狮南路507号",2011年建造,30.496067,114.351847,17843
"逸景南湾??
                    洪山-珞狮南路-珞狮南路507号",2012年建造,30.496067,114.351847,17254
"逸景南湾??
                    洪山-珞狮南路-珞狮南路507号",2012年建造,30.496067,114.351847,18573
"左岭新城四社区??
                    洪山-未来科技城-科技二路",2015年建造,30.495795,114.620919,6532
"左岭新城三社区??
                    洪山-未来科技城-科技二路",2018年建造,30.495762,114.62519,6941
"金地圣爱米伦??
                    洪山-新南湖-李纸路",2014年建造,30.495427,114.321266,32467
"金地圣爱米伦??
                    洪山-新南湖-李纸路",2012年建造,30.495427,114.321266,25617
"金地圣爱米伦??
                    洪山-新南湖-李纸路",2014年建造,30.495427,114.321266,23664
"金地圣爱米伦??
                    洪山-新南湖-李纸路",2014年建造,30.495427,114.321266,22962
"金地圣爱米伦??
                    洪山-新南湖-李纸路",2014年建造,30.495427,114.321266,23571
"金地圣爱米伦??
                    洪山-新南湖-李纸路",2013年建造,30.495427,114.321266,32614
"金地圣爱米伦??
                    洪山-新南湖-李纸路",2012年建造,30.495427,114.321266,30075
"葛光社区??
                    洪山-珞喻东-光谷大道25号",2011年建造,30.495019,114.430539,17229
"珞珈雅苑??
                    洪山-珞狮南路-书城路",2014年建造,30.494625,114.342035,20888
"珞珈雅苑??
                    洪山-珞狮南路-书城路",2014年建造,30.494625,114.342035,22000
"珞珈雅苑??
                    洪山-珞狮南路-书城路",2015年建造,30.494625,114.342035,21123
"宇峰家园??
                    洪山-珞喻东-光谷大道27号",2005年建造,30.494419,114.429719,18309
"宇峰家园??
                    洪山-珞喻东-光谷大道27号",2004年建造,30.494419,114.429719,12814
"青润家园??
                    洪山-白沙洲-白沙洲大道108号",2010年建造,30.494059,114.289466,14462
"青润家园??
                    洪山-白沙洲-白沙洲大道108号",2010年建造,30.494059,114.289466,16155
"泰然南湖玫瑰湾一期紫玫苑??
                    洪山-珞狮南路-苫风咀8号",2010年建造,30.493352,114.351263,21238
"泰然南湖玫瑰湾一期紫玫苑??
                    洪山-珞狮南路-苫风咀8号",2010年建造,30.493352,114.351263,21142
"泰然南湖玫瑰湾一期紫玫苑??
                    洪山-珞狮南路-苫风咀8号",2000年建造,30.493352,114.351263,22500
"泰然南湖玫瑰湾一期紫玫苑??
                    洪山-珞狮南路-苫风咀8号",2012年建造,30.493352,114.351263,24590
"统建天成美雅??
                    江夏-软件园-光谷一路36号",2015年建造,30.492715,114.443626,23595
"统建天成美雅??
                    江夏-软件园-光谷一路36号",2015年建造,30.492715,114.443626,21705
"泰然南湖玫瑰湾二期红玫苑??
                    洪山-珞狮南路-苫风咀8号",2014年建造,30.492211,114.351117,20000
"泰然南湖玫瑰湾三期蓝玫苑??
                    洪山-珞狮南路-苫风咀8号",2013年建造,30.492211,114.351117,30049
"泰然南湖玫瑰湾三期蓝玫苑??
                    洪山-珞狮南路-苫风咀8号",2013年建造,30.492211,114.351117,18035
"泰然南湖玫瑰湾二期红玫苑??
                    洪山-珞狮南路-苫风咀8号",2010年建造,30.492211,114.351117,28929
"泰然南湖玫瑰湾三期蓝玫苑??
                    洪山-珞狮南路-苫风咀8号",2013年建造,30.492211,114.351117,19047
"泰然南湖玫瑰湾二期红玫苑??
                    洪山-珞狮南路-苫风咀8号",2013年建造,30.492211,114.351117,19280
"泰然南湖玫瑰湾三期蓝玫苑??
                    洪山-珞狮南路-苫风咀8号",2012年建造,30.492211,114.351117,31413
"国创光谷上城??
                    江夏-软件园-高新大道",2016年建造,30.492189,114.454196,20258
"国创光谷上城??
                    江夏-软件园-高新大道",2016年建造,30.492189,114.454196,19396
"国创光谷上城??
                    江夏-软件园-高新大道",2017年建造,30.492189,114.454196,19655
"国创光谷上城??
                    江夏-软件园-高新大道",2013年建造,30.492189,114.454196,19333
"金地格林东郡??
                    洪山-关山-纺织路",2016年建造,30.491674,114.411843,25217
"金地格林东郡??
                    洪山-关山-纺织路",2015年建造,30.491674,114.411843,22451
"金地格林东郡??
                    洪山-关山-纺织路",2016年建造,30.491674,114.411843,20370
"华大家园??
                    洪山-珞狮南路-珞狮南路328号",2010年建造,30.491278,114.340493,16666
"滨湖社区??
                    蔡甸-后官湖大道-车城大道241号",2005年建造,30.490989,114.153661,11195
"鑫宇花园??
                    洪山-白沙洲-白沙洲大道106号",2011年建造,30.490711,114.289113,15750
"鑫宇花园??
                    洪山-白沙洲-白沙洲大道106号",2010年建造,30.490711,114.289113,14814
"鑫宇花园??
                    洪山-白沙洲-白沙洲大道106号",2010年建造,30.490711,114.289113,16000
"鑫宇花园??
                    洪山-白沙洲-白沙洲大道106号",2009年建造,30.490711,114.289113,16049
"金地西岸故事??
                    洪山-珞狮南路-珞狮南路320号",2012年建造,30.49057,114.343906,19565
"金地西岸故事??
                    洪山-珞狮南路-珞狮南路320号",2012年建造,30.49057,114.343906,17013
"金地西岸故事??
                    洪山-珞狮南路-珞狮南路320号",2014年建造,30.49057,114.343906,20000
"金地西岸故事??
                    洪山-珞狮南路-珞狮南路320号",2011年建造,30.49057,114.343906,20000
"统建天成美景??
                    江夏-软件园-光谷一路",2015年建造,30.490256,114.442994,19642
"万科金色城市13地块??
                    洪山-白沙洲-白沙四路",2014年建造,30.490077,114.269064,17340
"万科金色城市13地块??
                    洪山-白沙洲-白沙四路",2013年建造,30.490077,114.269064,15517
"波光霞影B区??
                    洪山-白沙洲-烽胜路",2008年建造,30.489943,114.297319,9176
"富强万象新城??
                    洪山-白沙洲-烽胜路",2014年建造,30.489606,114.302315,16477
"富强万象新城??
                    洪山-白沙洲-烽胜路",2011年建造,30.489606,114.302315,14545
"富强万象新城??
                    洪山-白沙洲-烽胜路",2013年建造,30.489606,114.302315,16477
"东合官湖郡??
                    蔡甸-后官湖大道-车城南街30号",2013年建造,30.488878,114.149394,13970
"东合官湖郡??
                    蔡甸-后官湖大道-车城南街30号",2013年建造,30.488878,114.149394,13787
"揽胜公园??
                    洪山-珞狮南路-南湖大道",2018年建造,30.488591,114.352087,20800
"揽胜公园??
                    洪山-珞狮南路-南湖大道",2017年建造,30.488591,114.352087,17333
"揽胜公园??
                    洪山-珞狮南路-南湖大道",2018年建造,30.488591,114.352087,20634
"揽胜公园??
                    洪山-珞狮南路-南湖大道",2017年建造,30.488591,114.352087,18181
"揽胜公园??
                    洪山-珞狮南路-南湖大道",2017年建造,30.488591,114.352087,19540
"揽胜公园??
                    洪山-珞狮南路-南湖大道",2017年建造,30.488591,114.352087,22812
"万科金色城市18地块??
                    洪山-白沙洲-江州路",2013年建造,30.488528,114.267225,17283
"万科金色城市18地块??
                    洪山-白沙洲-江州路",2012年建造,30.488528,114.267225,16455
"万科金色城市17地块??
                    洪山-白沙洲-江州路",2014年建造,30.488528,114.267225,16202
"万科金色城市18地块??
                    洪山-白沙洲-江州路",2014年建造,30.488528,114.267225,16455
"万科金色城市18地块??
                    洪山-白沙洲-江州路",2014年建造,30.488528,114.267225,15569
"万科金色城市18地块??
                    洪山-白沙洲-江州路",2014年建造,30.488528,114.267225,16666
"万科金色城市18地块??
                    洪山-白沙洲-江州路",2015年建造,30.488528,114.267225,15949
"万科金色城市20地块??
                    洪山-白沙洲-武金堤路",2015年建造,30.488098,114.265333,17021
"万科金色城市20地块??
                    洪山-白沙洲-武金堤路",2014年建造,30.488098,114.265333,17741
